 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.063                  4.149                  0.736              
   950.000                  2.973                  3.966                  0.915              
   900.000                 -0.684                  3.155                  0.775              
   850.000                 -4.161                  2.257                  0.728              
   800.000                 -7.673                  1.427                  0.652              
   750.000                -11.171                  0.750                  0.566              
   700.000                -14.964                  0.357                  0.495              
   650.000                -19.192                  0.164                  0.439              
   600.000                -23.902                  0.078                  0.395              
   550.000                -29.177                  0.041                  0.372              
   500.000                -35.083                  0.027                  0.384              
   450.000                -41.675                  0.022                  0.442              
   400.000                -49.021                  0.023                  0.504              
   350.000                -57.269                  0.021                  0.555              
   300.000                -66.383                  0.009                  0.640              
   250.000                -73.123                  0.004                  0.748              
   200.000                -69.904                  0.001                  0.453              
   150.000                -70.165                  0.001                  0.384              
   100.000                -68.780                  0.001                  0.206              
    80.000                -65.787                  0.001                  0.024              
    60.000                -58.613                  0.001                  0.008              
    40.000                -48.994                  0.001                  0.002              
    30.000                -41.410                  0.001                  0.001              
    25.000                -26.358                  0.001                  0.000              
