 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 32.616                 25.030                  0.796              
   950.000                 28.326                 24.721                  0.975              
   900.000                 26.895                 20.786                  0.851              
   850.000                 24.421                 18.407                  0.838              
   800.000                 22.147                 16.327                  0.809              
   750.000                 19.762                 14.487                  0.779              
   700.000                 17.249                 12.775                  0.744              
   650.000                 14.535                 11.154                  0.706              
   600.000                 11.526                  9.632                  0.667              
   550.000                  8.163                  8.138                  0.630              
   500.000                  4.351                  6.688                  0.592              
   450.000                  0.394                  4.726                  0.549              
   400.000                 -4.747                  3.410                  0.505              
   350.000                -10.217                  2.117                  0.472              
   300.000                -16.908                  1.101                  0.447              
   250.000                -25.069                  0.349                  0.300              
   200.000                -37.026                  0.229                  0.305              
   150.000                -52.949                  0.153                  0.694              
   100.000                -70.303                  0.015                  0.983              
    80.000                -64.604                  0.001                  0.042              
    60.000                -56.179                  0.001                  0.018              
    40.000                -47.185                  0.001                  0.007              
    30.000                -40.125                  0.001                  0.004              
    25.000                -27.014                  0.001                  0.001              
