  N levels =   24          CBMF=    12.626     SST=   17.18 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    14.500       7.314975     0.048    0.00       1.185
    950.0    10.360       7.106987     0.051    0.00       1.243
    900.0     7.453       5.213224     0.053    0.00       1.220
    850.0     4.156       3.954563     0.056    0.00       1.192
    800.0     0.876       2.876311     0.057    0.00       1.292
    750.0    -2.534       1.928965     0.059    0.00       1.431
    700.0    -5.690       1.160742     0.060    0.00       1.537
    650.0    -9.216       0.690598     0.061    0.00       1.497
    600.0   -13.297       0.420761     0.063    0.00       1.351
    550.0   -18.168       0.279620     0.066    0.00       1.151
    500.0   -23.949       0.201749     0.069    0.00       0.973
    450.0   -30.553       0.135326     0.073    0.00       0.898
    400.0   -37.914       0.084865     0.077    0.00       0.858
    350.0   -46.154       0.052192     0.085    0.00       0.700
    300.0   -55.514       0.031655     0.096    0.00       0.571
    250.0   -66.163       0.011566     0.117    0.00       0.195
    200.0   -62.264       0.001000     0.153    0.00      -0.010
    150.0   -63.813       0.001000     0.202    0.00      -0.031
    100.0   -65.878       0.001000     0.405    0.00      -0.024
     80.0   -66.609       0.001000     0.755    0.00      -0.022
     60.0   -65.471       0.001000     2.042    0.00      -0.026
     40.0   -64.933       0.001000     5.238    0.00      -0.028
     30.0   -67.682       0.001000     8.440    0.00      -0.019
     25.0   -77.306       0.001000    10.124    0.00       0.015
