 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.988                  2.988                  0.656              
   950.000                 -1.109                  2.829                  0.831              
   900.000                 -4.894                  2.009                  0.740              
   850.000                 -8.449                  1.342                  0.657              
   800.000                -12.101                  0.851                  0.554              
   750.000                -15.888                  0.484                  0.426              
   700.000                -19.956                  0.236                  0.322              
   650.000                -24.375                  0.110                  0.255              
   600.000                -29.229                  0.054                  0.213              
   550.000                -34.614                  0.025                  0.180              
   500.000                -40.658                  0.019                  0.209              
   450.000                -47.323                  0.016                  0.308              
   400.000                -54.639                  0.014                  0.477              
   350.000                -62.726                  0.013                  0.810              
   300.000                -71.312                  0.004                  0.897              
   250.000                -74.963                  0.003                  0.954              
   200.000                -73.590                  0.001                  0.292              
   150.000                -74.145                  0.001                  0.193              
   100.000                -72.277                  0.001                  0.067              
    80.000                -68.802                  0.001                  0.034              
    60.000                -61.051                  0.001                  0.010              
    40.000                -50.760                  0.001                  0.002              
    30.000                -42.489                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
