 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.050                  3.005                  0.641              
   950.000                 -1.048                  2.846                  0.813              
   900.000                 -4.827                  2.022                  0.733              
   850.000                 -8.381                  1.347                  0.649              
   800.000                -12.024                  0.845                  0.539              
   750.000                -15.795                  0.468                  0.402              
   700.000                -19.827                  0.251                  0.288              
   650.000                -24.305                  0.125                  0.217              
   600.000                -29.176                  0.058                  0.176              
   550.000                -34.538                  0.025                  0.147              
   500.000                -40.577                  0.019                  0.183              
   450.000                -47.243                  0.016                  0.304              
   400.000                -54.560                  0.014                  0.513              
   350.000                -62.650                  0.014                  0.880              
   300.000                -71.241                  0.004                  1.002              
   250.000                -74.938                  0.003                  1.004              
   200.000                -73.557                  0.001                  0.175              
   150.000                -74.110                  0.001                  0.145              
   100.000                -72.249                  0.001                  0.075              
    80.000                -68.778                  0.001                  0.039              
    60.000                -61.029                  0.001                  0.011              
    40.000                -50.743                  0.001                  0.002              
    30.000                -42.478                  0.001                  0.001              
    25.000                -26.082                  0.001                  0.000              
