  N levels =   24          CBMF=    21.616     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.964       2.983457     0.048    0.00       0.867
    950.0    -1.134       2.823625     0.051    0.00       1.414
    900.0    -4.919       2.008470     0.053    0.00       1.436
    850.0    -8.474       1.342401     0.056    0.00       1.511
    800.0   -12.133       0.850795     0.057    0.00       1.608
    750.0   -15.931       0.456851     0.059    0.00       1.588
    700.0   -19.945       0.212641     0.060    0.00       1.484
    650.0   -24.349       0.110661     0.061    0.00       1.337
    600.0   -29.242       0.061070     0.063    0.00       1.138
    550.0   -34.645       0.024719     0.066    0.00       0.725
    500.0   -40.685       0.019066     0.069    0.00       0.569
    450.0   -47.352       0.016130     0.073    0.00       0.509
    400.0   -54.670       0.013790     0.077    0.00       0.393
    350.0   -62.758       0.013325     0.085    0.00       0.368
    300.0   -71.337       0.004434     0.096    0.00       0.087
    250.0   -74.973       0.003050     0.117    0.00       0.027
    200.0   -73.603       0.001000     0.153    0.00       0.014
    150.0   -74.158       0.001000     0.202    0.00       0.002
    100.0   -72.288       0.001000     0.405    0.00      -0.000
     80.0   -68.812       0.001000     0.755    0.00      -0.005
     60.0   -61.059       0.001000     2.042    0.00      -0.014
     40.0   -50.767       0.001000     5.238    0.00      -0.027
     30.0   -42.494       0.001000     8.440    0.00      -0.037
     25.0   -26.078       0.001000    10.124    0.00      -0.060
