  N levels =   24          CBMF=    10.544     SST=   22.75 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    19.990      11.270127     0.048    0.00       1.967
    950.0    15.803      11.037229     0.051    0.00       1.448
    900.0    13.634       8.425028     0.053    0.00       1.859
    850.0    10.805       6.831149     0.056    0.00       1.688
    800.0     8.003       5.386473     0.057    0.00       1.707
    750.0     5.070       4.162271     0.059    0.00       1.692
    700.0     1.802       3.261531     0.060    0.00       1.687
    650.0    -1.940       2.415714     0.061    0.00       1.694
    600.0    -5.425       1.646926     0.063    0.00       1.705
    550.0    -9.480       1.173859     0.066    0.00       1.743
    500.0   -14.451       0.950678     0.069    0.00       1.847
    450.0   -20.390       0.630163     0.073    0.00       1.999
    400.0   -27.159       0.275029     0.077    0.00       2.035
    350.0   -35.130       0.155004     0.085    0.00       2.092
    300.0   -44.468       0.095743     0.096    0.00       1.817
    250.0   -55.433       0.048052     0.117    0.00       1.687
    200.0   -68.111       0.010719     0.153    0.00       1.164
    150.0   -68.708       0.001000     0.202    0.00       0.660
    100.0   -65.586       0.001000     0.405    0.00       0.033
     80.0   -61.784       0.001000     0.755    0.00      -0.076
     60.0   -54.673       0.001000     2.042    0.00      -0.123
     40.0   -45.637       0.001000     5.238    0.00      -0.184
     30.0   -39.113       0.001000     8.440    0.00      -0.227
     25.0   -26.931       0.001000    10.124    0.00      -0.308
