  N levels =   24          CBMF=    21.221     SST=    6.71 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.265       3.063448     0.048    0.00       1.254
    950.0    -0.833       2.904874     0.051    0.00       1.526
    900.0    -4.589       2.078068     0.053    0.00       1.567
    850.0    -8.126       1.384557     0.056    0.00       1.563
    800.0   -11.761       0.875487     0.057    0.00       1.626
    750.0   -15.560       0.474110     0.059    0.00       1.601
    700.0   -19.550       0.227697     0.060    0.00       1.520
    650.0   -23.955       0.121307     0.061    0.00       1.404
    600.0   -28.849       0.066813     0.063    0.00       1.256
    550.0   -34.242       0.026541     0.066    0.00       1.018
    500.0   -40.276       0.020221     0.069    0.00       0.923
    450.0   -46.946       0.017433     0.073    0.00       0.943
    400.0   -54.268       0.014907     0.077    0.00       0.856
    350.0   -62.367       0.014035     0.085    0.00       0.785
    300.0   -70.979       0.004693     0.096    0.00       0.476
    250.0   -74.779       0.003143     0.117    0.00       0.329
    200.0   -73.169       0.001000     0.153    0.00       0.185
    150.0   -73.686       0.001000     0.202    0.00       0.057
    100.0   -71.891       0.001000     0.405    0.00      -0.007
     80.0   -68.503       0.001000     0.755    0.00      -0.009
     60.0   -60.848       0.001000     2.042    0.00      -0.024
     40.0   -50.627       0.001000     5.238    0.00      -0.045
     30.0   -42.411       0.001000     8.440    0.00      -0.061
     25.0   -26.098       0.001000    10.124    0.00      -0.094
