  N levels =   24          CBMF=    18.252     SST=    9.48 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.582       3.975533     0.048    0.00       1.145
    950.0     2.497       3.790566     0.051    0.00       1.445
    900.0    -1.107       2.920499     0.053    0.00       1.435
    850.0    -4.480       2.017450     0.056    0.00       1.481
    800.0    -7.942       1.339798     0.057    0.00       1.591
    750.0   -11.577       0.844907     0.059    0.00       1.567
    700.0   -15.496       0.483710     0.060    0.00       1.443
    650.0   -19.773       0.264252     0.061    0.00       1.283
    600.0   -24.592       0.148181     0.063    0.00       1.101
    550.0   -30.056       0.093423     0.066    0.00       0.917
    500.0   -36.197       0.069178     0.069    0.00       0.840
    450.0   -42.856       0.047991     0.073    0.00       0.827
    400.0   -50.115       0.025973     0.077    0.00       0.708
    350.0   -58.194       0.016152     0.085    0.00       0.567
    300.0   -67.152       0.008360     0.096    0.00       0.343
    250.0   -73.655       0.003742     0.117    0.00       0.155
    200.0   -71.490       0.001000     0.153    0.00       0.043
    150.0   -72.639       0.001000     0.202    0.00      -0.005
    100.0   -71.625       0.001000     0.405    0.00      -0.015
     80.0   -68.535       0.001000     0.755    0.00      -0.046
     60.0   -60.653       0.001000     2.042    0.00      -0.125
     40.0   -50.178       0.001000     5.238    0.00      -0.230
     30.0   -41.999       0.001000     8.440    0.00      -0.312
     25.0   -26.150       0.001000    10.124    0.00      -0.470
