  N levels =   24          CBMF=    12.913     SST=   17.18 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    14.453       7.291867     0.048    0.00       1.249
    950.0    10.311       7.097482     0.051    0.00       1.305
    900.0     7.367       5.344381     0.053    0.00       1.254
    850.0     3.981       4.155677     0.056    0.00       1.191
    800.0     0.575       2.988699     0.057    0.00       1.261
    750.0    -2.870       2.018269     0.059    0.00       1.364
    700.0    -6.197       1.194094     0.060    0.00       1.451
    650.0    -9.779       0.643207     0.061    0.00       1.416
    600.0   -13.768       0.317719     0.063    0.00       1.298
    550.0   -18.325       0.149142     0.066    0.00       1.136
    500.0   -23.631       0.075903     0.069    0.00       0.995
    450.0   -29.898       0.063530     0.073    0.00       0.954
    400.0   -37.296       0.121143     0.077    0.00       0.930
    350.0   -45.835       0.167018     0.085    0.00       0.811
    300.0   -55.470       0.039378     0.096    0.00       0.676
    250.0   -66.068       0.011571     0.117    0.00       0.398
    200.0   -66.691       0.001004     0.153    0.00       0.061
    150.0   -69.303       0.001000     0.202    0.00      -0.077
    100.0   -70.574       0.001000     0.405    0.00      -0.052
     80.0   -70.387       0.001000     0.755    0.00      -0.055
     60.0   -67.922       0.001000     2.042    0.00      -0.105
     40.0   -65.106       0.001000     5.238    0.00      -0.161
     30.0   -65.326       0.001000     8.440    0.00      -0.157
     25.0   -70.058       0.001000    10.124    0.00      -0.062
