 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 14.453                  7.292                  0.713              
   950.000                 10.311                  7.097                  0.892              
   900.000                  7.367                  5.344                  0.747              
   850.000                  3.981                  4.156                  0.695              
   800.000                  0.575                  2.989                  0.619              
   750.000                 -2.870                  2.018                  0.546              
   700.000                 -6.197                  1.194                  0.440              
   650.000                 -9.779                  0.643                  0.359              
   600.000                -13.768                  0.318                  0.309              
   550.000                -18.325                  0.149                  0.298              
   500.000                -23.631                  0.076                  0.328              
   450.000                -29.898                  0.064                  0.419              
   400.000                -37.296                  0.121                  0.594              
   350.000                -45.835                  0.167                  0.884              
   300.000                -55.470                  0.039                  1.066              
   250.000                -66.068                  0.012                  1.007              
   200.000                -66.691                  0.001                  0.205              
   150.000                -69.303                  0.001                  0.107              
   100.000                -70.574                  0.001                  0.082              
    80.000                -70.387                  0.001                  0.065              
    60.000                -67.922                  0.001                  0.038              
    40.000                -65.106                  0.001                  0.018              
    30.000                -65.326                  0.001                  0.013              
    25.000                -70.058                  0.001                  0.016              
