 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.376                  3.870                  0.647              
   950.000                  2.284                  3.684                  0.816              
   900.000                 -1.442                  2.814                  0.758              
   850.000                 -4.913                  1.971                  0.695              
   800.000                 -8.374                  1.271                  0.581              
   750.000                -11.942                  0.745                  0.443              
   700.000                -15.807                  0.385                  0.337              
   650.000                -20.021                  0.239                  0.283              
   600.000                -24.828                  0.142                  0.263              
   550.000                -30.130                  0.083                  0.271              
   500.000                -36.136                  0.064                  0.338              
   450.000                -42.982                  0.089                  0.535              
   400.000                -50.417                  0.083                  0.817              
   350.000                -58.618                  0.019                  0.827              
   300.000                -67.426                  0.008                  1.002              
   250.000                -73.872                  0.004                  0.998              
   200.000                -72.464                  0.001                  0.211              
   150.000                -73.743                  0.001                  0.163              
   100.000                -73.198                  0.001                  0.107              
    80.000                -70.799                  0.001                  0.070              
    60.000                -64.223                  0.001                  0.027              
    40.000                -55.376                  0.001                  0.008              
    30.000                -48.844                  0.001                  0.003              
    25.000                -37.483                  0.001                  0.001              
