  N levels =   24          CBMF=    19.780     SST=    9.33 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.376       3.870178     0.048    0.00       1.011
    950.0     2.284       3.684203     0.051    0.00       1.318
    900.0    -1.442       2.814341     0.053    0.00       1.365
    850.0    -4.913       1.970752     0.056    0.00       1.441
    800.0    -8.374       1.271263     0.057    0.00       1.569
    750.0   -11.942       0.744746     0.059    0.00       1.547
    700.0   -15.807       0.384774     0.060    0.00       1.409
    650.0   -20.021       0.239459     0.061    0.00       1.250
    600.0   -24.828       0.142189     0.063    0.00       1.049
    550.0   -30.130       0.082844     0.066    0.00       0.837
    500.0   -36.136       0.063999     0.069    0.00       0.729
    450.0   -42.982       0.089496     0.073    0.00       0.723
    400.0   -50.417       0.082921     0.077    0.00       0.561
    350.0   -58.618       0.019390     0.085    0.00       0.489
    300.0   -67.426       0.007926     0.096    0.00       0.240
    250.0   -73.872       0.003614     0.117    0.00       0.106
    200.0   -72.464       0.001000     0.153    0.00       0.002
    150.0   -73.743       0.001000     0.202    0.00       0.006
    100.0   -73.198       0.001000     0.405    0.00       0.000
     80.0   -70.799       0.001000     0.755    0.00      -0.024
     60.0   -64.223       0.001000     2.042    0.00      -0.089
     40.0   -55.376       0.001000     5.238    0.00      -0.178
     30.0   -48.844       0.001000     8.440    0.00      -0.243
     25.0   -37.483       0.001000    10.124    0.00      -0.357
