 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.833                  4.041                  0.732              
   950.000                  2.744                  3.852                  0.911              
   900.000                 -0.904                  2.969                  0.774              
   850.000                 -4.309                  2.074                  0.725              
   800.000                 -7.729                  1.361                  0.647              
   750.000                -11.279                  0.839                  0.558              
   700.000                -15.139                  0.508                  0.486              
   650.000                -19.415                  0.295                  0.429              
   600.000                -24.127                  0.177                  0.385              
   550.000                -29.468                  0.111                  0.362              
   500.000                -35.563                  0.096                  0.374              
   450.000                -42.387                  0.093                  0.440              
   400.000                -49.818                  0.062                  0.508              
   350.000                -58.063                  0.023                  0.568              
   300.000                -66.828                  0.009                  0.649              
   250.000                -73.230                  0.004                  0.765              
   200.000                -70.073                  0.001                  0.441              
   150.000                -70.345                  0.001                  0.365              
   100.000                -68.959                  0.001                  0.189              
    80.000                -65.947                  0.001                  0.024              
    60.000                -58.762                  0.001                  0.008              
    40.000                -49.109                  0.001                  0.002              
    30.000                -41.477                  0.001                  0.001              
    25.000                -26.342                  0.001                  0.000              
