  N levels =   24          CBMF=    17.026     SST=   11.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.495       4.577714     0.048    0.00       1.329
    950.0     4.395       4.418836     0.051    0.00       1.542
    900.0     0.912       3.347811     0.053    0.00       1.492
    850.0    -2.719       2.544636     0.056    0.00       1.473
    800.0    -6.127       1.620560     0.057    0.00       1.561
    750.0    -9.534       0.893666     0.059    0.00       1.592
    700.0   -13.300       0.465092     0.060    0.00       1.537
    650.0   -17.484       0.229138     0.061    0.00       1.415
    600.0   -22.152       0.110485     0.063    0.00       1.235
    550.0   -27.380       0.055842     0.066    0.00       1.042
    500.0   -33.249       0.032528     0.069    0.00       0.947
    450.0   -39.833       0.023693     0.073    0.00       0.979
    400.0   -47.194       0.020462     0.077    0.00       0.947
    350.0   -55.406       0.018493     0.085    0.00       0.774
    300.0   -64.603       0.011745     0.096    0.00       0.581
    250.0   -72.701       0.004332     0.117    0.00       0.252
    200.0   -70.037       0.001000     0.153    0.00       0.070
    150.0   -71.121       0.001000     0.202    0.00      -0.001
    100.0   -70.728       0.001000     0.405    0.00      -0.016
     80.0   -68.485       0.001000     0.755    0.00      -0.031
     60.0   -62.291       0.001000     2.042    0.00      -0.072
     40.0   -54.044       0.001000     5.238    0.00      -0.127
     30.0   -48.098       0.001000     8.440    0.00      -0.167
     25.0   -37.711       0.001000    10.124    0.00      -0.236
