 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.376                  3.581                  0.650              
   950.000                  1.290                  3.405                  0.820              
   900.000                 -2.476                  2.588                  0.746              
   850.000                 -5.998                  1.795                  0.674              
   800.000                 -9.586                  1.142                  0.559              
   750.000                -13.258                  0.584                  0.413              
   700.000                -17.088                  0.258                  0.296              
   650.000                -21.414                  0.118                  0.225              
   600.000                -26.261                  0.058                  0.186              
   550.000                -31.692                  0.035                  0.176              
   500.000                -37.708                  0.025                  0.218              
   450.000                -44.309                  0.020                  0.382              
   400.000                -51.559                  0.015                  0.648              
   350.000                -59.658                  0.013                  0.738              
   300.000                -68.641                  0.007                  1.009              
   250.000                -74.070                  0.004                  1.002              
   200.000                -72.666                  0.001                  0.163              
   150.000                -73.670                  0.001                  0.134              
   100.000                -72.801                  0.001                  0.084              
    80.000                -70.265                  0.001                  0.049              
    60.000                -63.857                  0.001                  0.016              
    40.000                -55.266                  0.001                  0.004              
    30.000                -48.853                  0.001                  0.002              
    25.000                -37.525                  0.001                  0.000              
