 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.973                  2.986                  0.676              
   950.000                 -1.124                  2.827                  0.853              
   900.000                 -4.910                  2.010                  0.755              
   850.000                 -8.466                  1.344                  0.684              
   800.000                -12.127                  0.850                  0.593              
   750.000                -15.918                  0.446                  0.483              
   700.000                -19.910                  0.219                  0.393              
   650.000                -24.341                  0.117                  0.334              
   600.000                -29.240                  0.064                  0.297              
   550.000                -34.639                  0.025                  0.266              
   500.000                -40.674                  0.019                  0.287              
   450.000                -47.339                  0.016                  0.365              
   400.000                -54.655                  0.014                  0.508              
   350.000                -62.741                  0.013                  0.804              
   300.000                -71.326                  0.004                  0.861              
   250.000                -74.968                  0.003                  0.886              
   200.000                -73.596                  0.001                  0.319              
   150.000                -74.151                  0.001                  0.271              
   100.000                -72.283                  0.001                  0.175              
    80.000                -68.807                  0.001                  0.038              
    60.000                -61.055                  0.001                  0.008              
    40.000                -50.763                  0.001                  0.002              
    30.000                -42.492                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
