  N levels =   24          CBMF=    21.597     SST=    6.46 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.973       2.986313     0.048    0.00       1.215
    950.0    -1.124       2.826626     0.051    0.00       1.291
    900.0    -4.910       2.009677     0.053    0.00       1.488
    850.0    -8.466       1.344365     0.056    0.00       1.506
    800.0   -12.127       0.849635     0.057    0.00       1.603
    750.0   -15.918       0.445951     0.059    0.00       1.607
    700.0   -19.910       0.218557     0.060    0.00       1.554
    650.0   -24.341       0.117038     0.061    0.00       1.467
    600.0   -29.240       0.064092     0.063    0.00       1.340
    550.0   -34.639       0.025028     0.066    0.00       1.075
    500.0   -40.674       0.019169     0.069    0.00       0.989
    450.0   -47.339       0.016218     0.073    0.00       0.994
    400.0   -54.655       0.013863     0.077    0.00       0.937
    350.0   -62.741       0.013034     0.085    0.00       0.886
    300.0   -71.326       0.004456     0.096    0.00       0.680
    250.0   -74.968       0.003052     0.117    0.00       0.566
    200.0   -73.596       0.001000     0.153    0.00       0.434
    150.0   -74.151       0.001000     0.202    0.00       0.245
    100.0   -72.283       0.001000     0.405    0.00       0.061
     80.0   -68.807       0.001000     0.755    0.00      -0.002
     60.0   -61.055       0.001000     2.042    0.00      -0.013
     40.0   -50.763       0.001000     5.238    0.00      -0.024
     30.0   -42.492       0.001000     8.440    0.00      -0.034
     25.0   -26.079       0.001000    10.124    0.00      -0.053
