 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  9.902                  5.086                  0.680              
   950.000                  5.791                  4.923                  0.853              
   900.000                  2.372                  3.760                  0.733              
   850.000                 -1.252                  2.928                  0.676              
   800.000                 -4.601                  1.901                  0.575              
   750.000                 -7.924                  1.065                  0.431              
   700.000                -11.609                  0.562                  0.315              
   650.000                -15.677                  0.275                  0.236              
   600.000                -20.221                  0.128                  0.192              
   550.000                -25.332                  0.060                  0.186              
   500.000                -31.127                  0.033                  0.227              
   450.000                -37.696                  0.023                  0.353              
   400.000                -45.100                  0.023                  0.607              
   350.000                -53.405                  0.033                  0.729              
   300.000                -62.782                  0.015                  0.959              
   250.000                -71.769                  0.005                  1.000              
   200.000                -69.065                  0.001                  0.125              
   150.000                -70.345                  0.001                  0.100              
   100.000                -71.125                  0.001                  0.077              
    80.000                -70.521                  0.001                  0.057              
    60.000                -67.038                  0.001                  0.027              
    40.000                -62.355                  0.001                  0.010              
    30.000                -60.197                  0.001                  0.006              
    25.000                -59.293                  0.001                  0.004              
