 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.650                  3.349                  0.639              
   950.000                  0.566                  3.175                  0.807              
   900.000                 -3.235                  2.363                  0.742              
   850.000                 -6.750                  1.617                  0.664              
   800.000                -10.350                  1.040                  0.548              
   750.000                -14.078                  0.566                  0.396              
   700.000                -17.989                  0.281                  0.280              
   650.000                -22.374                  0.159                  0.207              
   600.000                -27.244                  0.071                  0.167              
   550.000                -32.593                  0.034                  0.146              
   500.000                -38.655                  0.024                  0.175              
   450.000                -45.360                  0.021                  0.310              
   400.000                -52.649                  0.015                  0.540              
   350.000                -60.725                  0.012                  0.751              
   300.000                -69.705                  0.006                  0.998              
   250.000                -74.276                  0.003                  1.003              
   200.000                -73.071                  0.001                  0.175              
   150.000                -74.107                  0.001                  0.151              
   100.000                -73.163                  0.001                  0.088              
    80.000                -70.575                  0.001                  0.050              
    60.000                -64.128                  0.001                  0.016              
    40.000                -55.476                  0.001                  0.004              
    30.000                -48.988                  0.001                  0.001              
    25.000                -37.492                  0.001                  0.000              
