  N levels =   24          CBMF=    21.053     SST=    7.78 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.629       3.349301     0.048    0.00       0.942
    950.0     0.542       3.175571     0.051    0.00       1.350
    900.0    -3.293       2.369355     0.053    0.00       1.390
    850.0    -6.847       1.634353     0.056    0.00       1.504
    800.0   -10.453       1.029517     0.057    0.00       1.641
    750.0   -14.134       0.516109     0.059    0.00       1.608
    700.0   -18.023       0.244882     0.060    0.00       1.496
    650.0   -22.403       0.110056     0.061    0.00       1.321
    600.0   -27.206       0.059127     0.063    0.00       1.113
    550.0   -32.601       0.025474     0.066    0.00       0.799
    500.0   -38.617       0.018540     0.069    0.00       0.620
    450.0   -45.252       0.016265     0.073    0.00       0.605
    400.0   -52.541       0.013249     0.077    0.00       0.454
    350.0   -60.662       0.013547     0.085    0.00       0.399
    300.0   -69.684       0.005687     0.096    0.00       0.122
    250.0   -74.281       0.003395     0.117    0.00       0.020
    200.0   -73.089       0.001000     0.153    0.00       0.010
    150.0   -74.123       0.001000     0.202    0.00       0.002
    100.0   -73.174       0.001000     0.405    0.00       0.000
     80.0   -70.583       0.001000     0.755    0.00      -0.003
     60.0   -64.135       0.001000     2.042    0.00      -0.013
     40.0   -55.481       0.001000     5.238    0.00      -0.025
     30.0   -48.992       0.001000     8.440    0.00      -0.034
     25.0   -37.491       0.001000    10.124    0.00      -0.052
