  N levels =   24          CBMF=    18.257     SST=   10.03 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.242       4.182386     0.048    0.00       1.027
    950.0     3.152       3.997463     0.051    0.00       1.309
    900.0    -0.458       3.156840     0.053    0.00       1.364
    850.0    -3.862       2.218466     0.056    0.00       1.461
    800.0    -7.356       1.454650     0.057    0.00       1.609
    750.0   -10.959       0.819870     0.059    0.00       1.615
    700.0   -14.741       0.414147     0.060    0.00       1.492
    650.0   -19.035       0.210511     0.061    0.00       1.315
    600.0   -23.876       0.111412     0.063    0.00       1.090
    550.0   -29.299       0.064420     0.066    0.00       0.854
    500.0   -35.286       0.039828     0.069    0.00       0.738
    450.0   -41.851       0.025814     0.073    0.00       0.733
    400.0   -49.118       0.017555     0.077    0.00       0.609
    350.0   -57.250       0.014300     0.085    0.00       0.479
    300.0   -66.317       0.009110     0.096    0.00       0.247
    250.0   -73.496       0.003837     0.117    0.00       0.013
    200.0   -71.757       0.001000     0.153    0.00       0.012
    150.0   -72.988       0.001000     0.202    0.00      -0.000
    100.0   -72.911       0.001000     0.405    0.00      -0.000
     80.0   -71.250       0.001000     0.755    0.00      -0.002
     60.0   -66.143       0.001000     2.042    0.00      -0.010
     40.0   -59.240       0.001000     5.238    0.00      -0.019
     30.0   -54.702       0.001000     8.440    0.00      -0.026
     25.0   -48.182       0.001000    10.124    0.00      -0.037
