  N levels =   24          CBMF=    10.810     SST=   21.92 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    19.151      10.612793     0.048    0.00       1.964
    950.0    14.972      10.383079     0.051    0.00       1.519
    900.0    12.714       7.856577     0.053    0.00       1.872
    850.0     9.814       6.315658     0.056    0.00       1.690
    800.0     6.928       4.926831     0.057    0.00       1.692
    750.0     3.922       3.720292     0.059    0.00       1.668
    700.0     0.662       2.853316     0.060    0.00       1.662
    650.0    -3.079       2.037514     0.061    0.00       1.665
    600.0    -6.616       1.326532     0.063    0.00       1.680
    550.0   -10.720       0.884614     0.066    0.00       1.714
    500.0   -15.722       0.686944     0.069    0.00       1.818
    450.0   -21.817       0.538510     0.073    0.00       1.941
    400.0   -28.796       0.249532     0.077    0.00       1.965
    350.0   -36.870       0.145931     0.085    0.00       2.004
    300.0   -46.262       0.096058     0.096    0.00       1.832
    250.0   -57.169       0.038722     0.117    0.00       1.505
    200.0   -69.062       0.007395     0.153    0.00       1.096
    150.0   -68.146       0.001000     0.202    0.00       0.561
    100.0   -65.462       0.001000     0.405    0.00       0.004
     80.0   -61.974       0.001000     0.755    0.00      -0.075
     60.0   -54.870       0.001000     2.042    0.00      -0.122
     40.0   -45.795       0.001000     5.238    0.00      -0.183
     30.0   -39.227       0.001000     8.440    0.00      -0.226
     25.0   -26.902       0.001000    10.124    0.00      -0.308
