 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 19.151                 10.613                  0.784              
   950.000                 14.972                 10.383                  0.967              
   900.000                 12.714                  7.857                  0.815              
   850.000                  9.814                  6.316                  0.776              
   800.000                  6.928                  4.927                  0.724              
   750.000                  3.922                  3.720                  0.679              
   700.000                  0.662                  2.853                  0.645              
   650.000                 -3.079                  2.038                  0.612              
   600.000                 -6.616                  1.327                  0.574              
   550.000                -10.720                  0.885                  0.542              
   500.000                -15.722                  0.687                  0.523              
   450.000                -21.817                  0.539                  0.498              
   400.000                -28.796                  0.250                  0.442              
   350.000                -36.870                  0.146                  0.419              
   300.000                -46.262                  0.096                  0.396              
   250.000                -57.169                  0.039                  0.500              
   200.000                -69.062                  0.007                  0.719              
   150.000                -68.146                  0.001                  0.693              
   100.000                -65.462                  0.001                  0.374              
    80.000                -61.974                  0.001                  0.027              
    60.000                -54.870                  0.001                  0.010              
    40.000                -45.795                  0.001                  0.003              
    30.000                -39.227                  0.001                  0.001              
    25.000                -26.902                  0.001                  0.000              
