  N levels =   24          CBMF=    21.401     SST=    6.55 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.078       3.013358     0.048    0.00       0.841
    950.0    -1.019       2.854321     0.051    0.00       1.386
    900.0    -4.793       2.029809     0.053    0.00       1.418
    850.0    -8.345       1.352803     0.056    0.00       1.503
    800.0   -11.992       0.848955     0.057    0.00       1.600
    750.0   -15.769       0.457895     0.059    0.00       1.571
    700.0   -19.767       0.241009     0.060    0.00       1.475
    650.0   -24.236       0.130880     0.061    0.00       1.319
    600.0   -29.140       0.063107     0.063    0.00       1.136
    550.0   -34.509       0.025982     0.066    0.00       0.711
    500.0   -40.543       0.019940     0.069    0.00       0.535
    450.0   -47.207       0.016968     0.073    0.00       0.478
    400.0   -54.520       0.014516     0.077    0.00       0.349
    350.0   -62.604       0.013312     0.085    0.00       0.353
    300.0   -71.207       0.004521     0.096    0.00       0.063
    250.0   -74.936       0.003068     0.117    0.00       0.036
    200.0   -73.560       0.001000     0.153    0.00       0.001
    150.0   -74.125       0.001000     0.202    0.00       0.003
    100.0   -72.318       0.001000     0.405    0.00      -0.003
     80.0   -68.844       0.001000     0.755    0.00      -0.015
     60.0   -61.053       0.001000     2.042    0.00      -0.040
     40.0   -50.742       0.001000     5.238    0.00      -0.074
     30.0   -42.470       0.001000     8.440    0.00      -0.102
     25.0   -26.049       0.001000    10.124    0.00      -0.156
