  N levels =   24          CBMF=    13.228     SST=   16.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    13.605       6.959869     0.048    0.00       1.846
    950.0     9.472       6.747057     0.051    0.00       1.763
    900.0     6.560       4.898007     0.053    0.00       1.824
    850.0     3.255       3.735537     0.056    0.00       1.631
    800.0    -0.067       2.703804     0.057    0.00       1.596
    750.0    -3.432       1.796893     0.059    0.00       1.577
    700.0    -6.657       1.056105     0.060    0.00       1.578
    650.0   -10.266       0.599921     0.061    0.00       1.564
    600.0   -14.423       0.342759     0.063    0.00       1.524
    550.0   -19.321       0.212780     0.066    0.00       1.474
    500.0   -25.075       0.153373     0.069    0.00       1.487
    450.0   -31.694       0.134444     0.073    0.00       1.620
    400.0   -39.200       0.162993     0.077    0.00       1.636
    350.0   -47.554       0.076119     0.085    0.00       1.541
    300.0   -56.924       0.023745     0.096    0.00       1.193
    250.0   -67.536       0.009249     0.117    0.00       0.970
    200.0   -68.777       0.001000     0.153    0.00       0.519
    150.0   -68.231       0.001000     0.202    0.00       0.116
    100.0   -66.465       0.001000     0.405    0.00      -0.056
     80.0   -63.559       0.001000     0.755    0.00      -0.064
     60.0   -56.409       0.001000     2.042    0.00      -0.112
     40.0   -47.053       0.001000     5.238    0.00      -0.174
     30.0   -40.077       0.001000     8.440    0.00      -0.220
     25.0   -26.689       0.001000    10.124    0.00      -0.310
