 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 13.605                  6.960                  0.761              
   950.000                  9.472                  6.747                  0.945              
   900.000                  6.560                  4.898                  0.783              
   850.000                  3.255                  3.736                  0.730              
   800.000                 -0.067                  2.704                  0.664              
   750.000                 -3.432                  1.797                  0.601              
   700.000                 -6.657                  1.056                  0.543              
   650.000                -10.266                  0.600                  0.486              
   600.000                -14.423                  0.343                  0.433              
   550.000                -19.321                  0.213                  0.399              
   500.000                -25.075                  0.153                  0.396              
   450.000                -31.694                  0.134                  0.424              
   400.000                -39.200                  0.163                  0.433              
   350.000                -47.554                  0.076                  0.475              
   300.000                -56.924                  0.024                  0.515              
   250.000                -67.536                  0.009                  0.764              
   200.000                -68.777                  0.001                  0.724              
   150.000                -68.231                  0.001                  0.391              
   100.000                -66.465                  0.001                  0.069              
    80.000                -63.559                  0.001                  0.030              
    60.000                -56.409                  0.001                  0.011              
    40.000                -47.053                  0.001                  0.003              
    30.000                -40.077                  0.001                  0.002              
    25.000                -26.689                  0.001                  0.000              
