 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.398                  4.230                  0.662              
   950.000                  3.308                  4.039                  0.835              
   900.000                 -0.266                  3.148                  0.738              
   850.000                 -3.615                  2.192                  0.717              
   800.000                 -7.012                  1.455                  0.611              
   750.000                -10.569                  0.918                  0.488              
   700.000                -14.435                  0.560                  0.404              
   650.000                -18.716                  0.316                  0.366              
   600.000                -23.457                  0.178                  0.364              
   550.000                -28.873                  0.118                  0.391              
   500.000                -35.048                  0.096                  0.482              
   450.000                -41.751                  0.066                  0.698              
   400.000                -49.019                  0.033                  0.994              
   350.000                -57.129                  0.018                  1.042              
   300.000                -66.192                  0.010                  1.026              
   250.000                -72.957                  0.004                  0.997              
   200.000                -71.759                  0.001                  0.233              
   150.000                -73.486                  0.001                  0.156              
   100.000                -73.155                  0.001                  0.104              
    80.000                -71.099                  0.001                  0.072              
    60.000                -64.220                  0.001                  0.032              
    40.000                -53.511                  0.001                  0.010              
    30.000                -44.171                  0.001                  0.004              
    25.000                -26.080                  0.001                  0.001              
