 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.393                  3.902                  0.651              
   950.000                  2.302                  3.723                  0.821              
   900.000                 -1.443                  2.906                  0.749              
   850.000                 -4.985                  2.070                  0.698              
   800.000                 -8.507                  1.247                  0.577              
   750.000                -11.951                  0.600                  0.434              
   700.000                -15.764                  0.276                  0.323              
   650.000                -20.013                  0.138                  0.261              
   600.000                -24.753                  0.073                  0.233              
   550.000                -30.056                  0.038                  0.233              
   500.000                -35.998                  0.026                  0.287              
   450.000                -42.651                  0.037                  0.474              
   400.000                -50.055                  0.059                  0.736              
   350.000                -58.300                  0.019                  0.814              
   300.000                -67.303                  0.008                  1.012              
   250.000                -73.789                  0.004                  0.999              
   200.000                -72.076                  0.001                  0.179              
   150.000                -73.174                  0.001                  0.148              
   100.000                -72.492                  0.001                  0.097              
    80.000                -70.010                  0.001                  0.061              
    60.000                -63.581                  0.001                  0.022              
    40.000                -54.999                  0.001                  0.006              
    30.000                -48.664                  0.001                  0.002              
    25.000                -37.539                  0.001                  0.001              
