  N levels =   24          CBMF=    21.342     SST=    7.36 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.144       3.223308     0.048    0.00       1.408
    950.0     0.059       3.051345     0.051    0.00       1.552
    900.0    -3.793       2.248444     0.053    0.00       1.617
    850.0    -7.356       1.547791     0.056    0.00       1.582
    800.0   -10.971       0.978023     0.057    0.00       1.639
    750.0   -14.662       0.499179     0.059    0.00       1.612
    700.0   -18.581       0.277795     0.060    0.00       1.541
    650.0   -23.028       0.125247     0.061    0.00       1.437
    600.0   -27.834       0.075599     0.063    0.00       1.306
    550.0   -33.196       0.031317     0.066    0.00       1.145
    500.0   -39.175       0.021124     0.069    0.00       1.083
    450.0   -45.823       0.019917     0.073    0.00       1.131
    400.0   -53.176       0.019835     0.077    0.00       1.053
    350.0   -61.361       0.016058     0.085    0.00       0.976
    300.0   -70.165       0.005295     0.096    0.00       0.678
    250.0   -74.271       0.003402     0.117    0.00       0.475
    200.0   -72.258       0.001000     0.153    0.00       0.282
    150.0   -72.696       0.001000     0.202    0.00       0.103
    100.0   -71.067       0.001000     0.405    0.00      -0.006
     80.0   -67.798       0.001000     0.755    0.00      -0.013
     60.0   -60.280       0.001000     2.042    0.00      -0.032
     40.0   -50.230       0.001000     5.238    0.00      -0.057
     30.0   -42.182       0.001000     8.440    0.00      -0.077
     25.0   -26.155       0.001000    10.124    0.00      -0.117
