 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.011                  3.776                  0.669              
   950.000                  1.924                  3.591                  0.841              
   900.000                 -1.778                  2.727                  0.741              
   850.000                 -5.211                  1.880                  0.684              
   800.000                 -8.673                  1.217                  0.577              
   750.000                -12.262                  0.730                  0.442              
   700.000                -16.159                  0.432                  0.334              
   650.000                -20.490                  0.257                  0.267              
   600.000                -25.267                  0.150                  0.233              
   550.000                -30.644                  0.094                  0.233              
   500.000                -36.741                  0.076                  0.290              
   450.000                -43.553                  0.077                  0.466              
   400.000                -50.938                  0.049                  0.691              
   350.000                -59.048                  0.020                  0.813              
   300.000                -67.832                  0.007                  1.035              
   250.000                -73.754                  0.004                  1.003              
   200.000                -71.372                  0.001                  0.161              
   150.000                -72.079                  0.001                  0.125              
   100.000                -70.747                  0.001                  0.079              
    80.000                -67.514                  0.001                  0.047              
    60.000                -59.858                  0.001                  0.016              
    40.000                -49.782                  0.001                  0.004              
    30.000                -41.847                  0.001                  0.002              
    25.000                -26.237                  0.001                  0.000              
