  N levels =   24          CBMF=    19.605     SST=    9.01 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.011       3.775718     0.048    0.00       1.198
    950.0     1.924       3.591411     0.051    0.00       1.484
    900.0    -1.778       2.727186     0.053    0.00       1.470
    850.0    -5.211       1.880345     0.056    0.00       1.503
    800.0    -8.673       1.217299     0.057    0.00       1.606
    750.0   -12.262       0.730489     0.059    0.00       1.592
    700.0   -16.159       0.432280     0.060    0.00       1.481
    650.0   -20.490       0.257072     0.061    0.00       1.322
    600.0   -25.267       0.150044     0.063    0.00       1.129
    550.0   -30.644       0.093504     0.066    0.00       0.940
    500.0   -36.741       0.076274     0.069    0.00       0.861
    450.0   -43.553       0.077004     0.073    0.00       0.873
    400.0   -50.938       0.049017     0.077    0.00       0.746
    350.0   -59.048       0.019659     0.085    0.00       0.594
    300.0   -67.832       0.007465     0.096    0.00       0.391
    250.0   -73.754       0.003686     0.117    0.00       0.131
    200.0   -71.372       0.001000     0.153    0.00       0.055
    150.0   -72.079       0.001000     0.202    0.00      -0.007
    100.0   -70.747       0.001000     0.405    0.00      -0.016
     80.0   -67.514       0.001000     0.755    0.00      -0.038
     60.0   -59.858       0.001000     2.042    0.00      -0.089
     40.0   -49.782       0.001000     5.238    0.00      -0.156
     30.0   -41.847       0.001000     8.440    0.00      -0.208
     25.0   -26.237       0.001000    10.124    0.00      -0.313
