 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 11.776                  6.020                  0.759              
   950.000                  7.657                  5.819                  0.941              
   900.000                  4.539                  4.203                  0.784              
   850.000                  1.131                  3.130                  0.734              
   800.000                 -2.245                  2.183                  0.670              
   750.000                 -5.292                  1.295                  0.604              
   700.000                 -8.717                  0.751                  0.545              
   650.000                -12.577                  0.434                  0.491              
   600.000                -17.046                  0.271                  0.442              
   550.000                -22.260                  0.201                  0.412              
   500.000                -28.254                  0.170                  0.412              
   450.000                -34.953                  0.143                  0.441              
   400.000                -42.364                  0.096                  0.460              
   350.000                -50.625                  0.052                  0.506              
   300.000                -59.937                  0.022                  0.516              
   250.000                -69.951                  0.007                  0.706              
   200.000                -68.461                  0.001                  0.616              
   150.000                -68.382                  0.001                  0.493              
   100.000                -66.728                  0.001                  0.193              
    80.000                -63.806                  0.001                  0.026              
    60.000                -56.763                  0.001                  0.009              
    40.000                -47.432                  0.001                  0.003              
    30.000                -40.367                  0.001                  0.001              
    25.000                -26.616                  0.001                  0.000              
