 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.001                  2.992                  0.629              
   950.000                 -1.097                  2.832                  0.802              
   900.000                 -4.880                  2.011                  0.727              
   850.000                 -8.432                  1.341                  0.636              
   800.000                -12.080                  0.847                  0.525              
   750.000                -15.863                  0.480                  0.386              
   700.000                -19.925                  0.241                  0.271              
   650.000                -24.361                  0.114                  0.202              
   600.000                -29.221                  0.052                  0.163              
   550.000                -34.599                  0.025                  0.131              
   500.000                -40.648                  0.020                  0.169              
   450.000                -47.314                  0.017                  0.282              
   400.000                -54.630                  0.014                  0.493              
   350.000                -62.716                  0.013                  0.935              
   300.000                -71.299                  0.004                  1.009              
   250.000                -74.965                  0.003                  1.000              
   200.000                -73.590                  0.001                  0.191              
   150.000                -74.144                  0.001                  0.155              
   100.000                -72.276                  0.001                  0.082              
    80.000                -68.800                  0.001                  0.041              
    60.000                -61.049                  0.001                  0.011              
    40.000                -50.758                  0.001                  0.002              
    30.000                -42.488                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
