 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.532                  3.933                  0.655              
   950.000                  2.440                  3.748                  0.825              
   900.000                 -1.296                  2.874                  0.745              
   850.000                 -4.807                  2.033                  0.694              
   800.000                 -8.257                  1.267                  0.576              
   750.000                -11.726                  0.700                  0.432              
   700.000                -15.584                  0.371                  0.323              
   650.000                -19.819                  0.234                  0.261              
   600.000                -24.619                  0.131                  0.232              
   550.000                -29.890                  0.070                  0.231              
   500.000                -35.827                  0.053                  0.283              
   450.000                -42.628                  0.096                  0.465              
   400.000                -50.114                  0.084                  0.724              
   350.000                -58.303                  0.020                  0.819              
   300.000                -67.175                  0.008                  1.016              
   250.000                -73.714                  0.004                  0.999              
   200.000                -71.921                  0.001                  0.174              
   150.000                -73.014                  0.001                  0.144              
   100.000                -72.354                  0.001                  0.095              
    80.000                -69.899                  0.001                  0.060              
    60.000                -63.479                  0.001                  0.022              
    40.000                -54.938                  0.001                  0.006              
    30.000                -48.630                  0.001                  0.002              
    25.000                -37.560                  0.001                  0.001              
