  N levels =   24          CBMF=    19.922     SST=    9.47 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.532       3.932547     0.048    0.00       1.062
    950.0     2.440       3.748079     0.051    0.00       1.364
    900.0    -1.296       2.874126     0.053    0.00       1.382
    850.0    -4.807       2.032647     0.056    0.00       1.458
    800.0    -8.257       1.267052     0.057    0.00       1.588
    750.0   -11.726       0.699908     0.059    0.00       1.576
    700.0   -15.584       0.370592     0.060    0.00       1.451
    650.0   -19.819       0.234180     0.061    0.00       1.294
    600.0   -24.619       0.130756     0.063    0.00       1.104
    550.0   -29.890       0.069622     0.066    0.00       0.898
    500.0   -35.827       0.053253     0.069    0.00       0.786
    450.0   -42.628       0.095805     0.073    0.00       0.768
    400.0   -50.114       0.084455     0.077    0.00       0.639
    350.0   -58.303       0.019789     0.085    0.00       0.514
    300.0   -67.175       0.008220     0.096    0.00       0.288
    250.0   -73.714       0.003703     0.117    0.00       0.087
    200.0   -71.921       0.001000     0.153    0.00       0.025
    150.0   -73.014       0.001000     0.202    0.00      -0.001
    100.0   -72.354       0.001000     0.405    0.00      -0.005
     80.0   -69.899       0.001000     0.755    0.00      -0.022
     60.0   -63.479       0.001000     2.042    0.00      -0.064
     40.0   -54.938       0.001000     5.238    0.00      -0.121
     30.0   -48.630       0.001000     8.440    0.00      -0.163
     25.0   -37.560       0.001000    10.124    0.00      -0.237
