 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 11.115                  5.714                  0.754              
   950.000                  6.999                  5.516                  0.937              
   900.000                  3.838                  3.948                  0.779              
   850.000                  0.426                  2.892                  0.727              
   800.000                 -2.975                  1.983                  0.661              
   750.000                 -6.067                  1.152                  0.589              
   700.000                 -9.550                  0.655                  0.528              
   650.000                -13.479                  0.372                  0.474              
   600.000                -18.014                  0.228                  0.425              
   550.000                -23.276                  0.166                  0.397              
   500.000                -29.302                  0.143                  0.401              
   450.000                -36.027                  0.126                  0.442              
   400.000                -43.436                  0.089                  0.459              
   350.000                -51.700                  0.039                  0.515              
   300.000                -61.005                  0.019                  0.543              
   250.000                -70.517                  0.006                  0.734              
   200.000                -68.352                  0.001                  0.588              
   150.000                -68.418                  0.001                  0.409              
   100.000                -66.910                  0.001                  0.157              
    80.000                -64.022                  0.001                  0.027              
    60.000                -56.978                  0.001                  0.009              
    40.000                -47.607                  0.001                  0.003              
    30.000                -40.489                  0.001                  0.001              
    25.000                -26.586                  0.001                  0.000              
