  N levels =   24          CBMF=    14.687     SST=   14.01 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    11.093       5.701851     0.048    0.00       1.381
    950.0     6.978       5.503986     0.051    0.00       1.588
    900.0     3.802       3.950701     0.053    0.00       1.505
    850.0     0.376       2.898118     0.056    0.00       1.448
    800.0    -3.018       1.982815     0.057    0.00       1.516
    750.0    -6.106       1.147142     0.059    0.00       1.534
    700.0    -9.582       0.649118     0.060    0.00       1.465
    650.0   -13.500       0.367111     0.061    0.00       1.311
    600.0   -18.025       0.226355     0.063    0.00       1.128
    550.0   -23.285       0.169887     0.066    0.00       0.988
    500.0   -29.328       0.153998     0.069    0.00       0.993
    450.0   -36.070       0.128536     0.073    0.00       1.071
    400.0   -43.475       0.080920     0.077    0.00       1.015
    350.0   -51.738       0.046869     0.085    0.00       0.814
    300.0   -61.030       0.019474     0.096    0.00       0.691
    250.0   -70.730       0.005839     0.117    0.00       0.359
    200.0   -69.192       0.001000     0.153    0.00       0.120
    150.0   -71.934       0.001000     0.202    0.00      -0.024
    100.0   -72.019       0.001000     0.405    0.00      -0.023
     80.0   -69.955       0.001000     0.755    0.00      -0.064
     60.0   -62.976       0.001000     2.042    0.00      -0.203
     40.0   -52.356       0.001000     5.238    0.00      -0.416
     30.0   -43.384       0.001000     8.440    0.00      -0.595
     25.0   -26.266       0.001000    10.124    0.00      -0.938
