 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.967                  2.983                  0.622              
   950.000                 -1.131                  2.823                  0.795              
   900.000                 -4.918                  2.003                  0.727              
   850.000                 -8.475                  1.338                  0.630              
   800.000                -12.128                  0.844                  0.520              
   750.000                -15.904                  0.474                  0.380              
   700.000                -19.960                  0.241                  0.266              
   650.000                -24.408                  0.116                  0.198              
   600.000                -29.273                  0.054                  0.162              
   550.000                -34.644                  0.025                  0.124              
   500.000                -40.688                  0.019                  0.161              
   450.000                -47.352                  0.016                  0.262              
   400.000                -54.667                  0.014                  0.472              
   350.000                -62.752                  0.013                  0.971              
   300.000                -71.336                  0.004                  1.000              
   250.000                -74.971                  0.003                  1.000              
   200.000                -73.600                  0.001                  0.205              
   150.000                -74.155                  0.001                  0.170              
   100.000                -72.285                  0.001                  0.089              
    80.000                -68.809                  0.001                  0.045              
    60.000                -61.057                  0.001                  0.012              
    40.000                -50.764                  0.001                  0.003              
    30.000                -42.489                  0.001                  0.001              
    25.000                -26.065                  0.001                  0.000              
