 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.847                  4.712                  0.698              
   950.000                  4.746                  4.538                  0.875              
   900.000                  1.286                  3.387                  0.736              
   850.000                 -2.268                  2.535                  0.681              
   800.000                 -5.558                  1.650                  0.593              
   750.000                 -8.898                  0.986                  0.474              
   700.000                -12.540                  0.609                  0.370              
   650.000                -16.680                  0.399                  0.295              
   600.000                -21.373                  0.254                  0.254              
   550.000                -26.671                  0.161                  0.251              
   500.000                -32.795                  0.147                  0.306              
   450.000                -39.652                  0.122                  0.451              
   400.000                -47.023                  0.057                  0.642              
   350.000                -55.231                  0.033                  0.832              
   300.000                -64.376                  0.012                  1.042              
   250.000                -72.366                  0.005                  1.015              
   200.000                -69.634                  0.001                  0.176              
   150.000                -70.982                  0.001                  0.117              
   100.000                -70.235                  0.001                  0.079              
    80.000                -67.254                  0.001                  0.050              
    60.000                -59.474                  0.001                  0.019              
    40.000                -49.251                  0.001                  0.005              
    30.000                -41.403                  0.001                  0.002              
    25.000                -26.307                  0.001                  0.001              
