  N levels =   24          CBMF=    14.355     SST=   14.70 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    11.834       6.021544     0.048    0.00       1.527
    950.0     7.713       5.822094     0.051    0.00       1.649
    900.0     4.581       4.219856     0.053    0.00       1.575
    850.0     1.160       3.138557     0.056    0.00       1.469
    800.0    -2.232       2.183944     0.057    0.00       1.504
    750.0    -5.290       1.285197     0.059    0.00       1.542
    700.0    -8.714       0.733322     0.060    0.00       1.552
    650.0   -12.563       0.412200     0.061    0.00       1.477
    600.0   -17.007       0.245645     0.063    0.00       1.337
    550.0   -22.181       0.172542     0.066    0.00       1.163
    500.0   -28.147       0.150387     0.069    0.00       1.065
    450.0   -34.881       0.145749     0.073    0.00       1.140
    400.0   -42.312       0.088802     0.077    0.00       1.167
    350.0   -50.577       0.046989     0.085    0.00       1.007
    300.0   -59.894       0.022209     0.096    0.00       0.775
    250.0   -70.026       0.006489     0.117    0.00       0.481
    200.0   -68.737       0.001000     0.153    0.00       0.110
    150.0   -70.021       0.001000     0.202    0.00       0.007
    100.0   -69.917       0.001000     0.405    0.00      -0.032
     80.0   -67.877       0.001000     0.755    0.00      -0.053
     60.0   -61.613       0.001000     2.042    0.00      -0.115
     40.0   -53.321       0.001000     5.238    0.00      -0.198
     30.0   -47.545       0.001000     8.440    0.00      -0.256
     25.0   -37.822       0.001000    10.124    0.00      -0.353
