  N levels =   24          CBMF=    15.518     SST=   12.65 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     9.801       5.065908     0.048    0.00       1.015
    950.0     5.696       4.892297     0.051    0.00       1.261
    900.0     2.333       3.639865     0.053    0.00       1.274
    850.0    -1.210       2.773615     0.056    0.00       1.376
    800.0    -4.492       1.853733     0.057    0.00       1.561
    750.0    -7.872       1.102612     0.059    0.00       1.607
    700.0   -11.453       0.626059     0.060    0.00       1.533
    650.0   -15.565       0.364067     0.061    0.00       1.375
    600.0   -20.249       0.212918     0.063    0.00       1.174
    550.0   -25.611       0.129536     0.066    0.00       0.941
    500.0   -31.665       0.082328     0.069    0.00       0.793
    450.0   -38.312       0.048562     0.073    0.00       0.762
    400.0   -45.612       0.027300     0.077    0.00       0.692
    350.0   -53.812       0.017407     0.085    0.00       0.487
    300.0   -63.081       0.014347     0.096    0.00       0.357
    250.0   -71.874       0.004911     0.117    0.00       0.015
    200.0   -69.267       0.001000     0.153    0.00       0.007
    150.0   -70.508       0.001000     0.202    0.00      -0.003
    100.0   -71.287       0.001000     0.405    0.00      -0.002
     80.0   -70.779       0.001000     0.755    0.00      -0.003
     60.0   -67.611       0.001000     2.042    0.00      -0.007
     40.0   -63.416       0.001000     5.238    0.00      -0.012
     30.0   -61.800       0.001000     8.440    0.00      -0.014
     25.0   -62.132       0.001000    10.124    0.00      -0.015
