 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  9.801                  5.066                  0.663              
   950.000                  5.696                  4.892                  0.833              
   900.000                  2.333                  3.640                  0.738              
   850.000                 -1.210                  2.774                  0.699              
   800.000                 -4.492                  1.854                  0.575              
   750.000                 -7.872                  1.103                  0.416              
   700.000                -11.453                  0.626                  0.296              
   650.000                -15.565                  0.364                  0.217              
   600.000                -20.249                  0.213                  0.174              
   550.000                -25.611                  0.130                  0.159              
   500.000                -31.665                  0.082                  0.187              
   450.000                -38.312                  0.049                  0.317              
   400.000                -45.612                  0.027                  0.563              
   350.000                -53.812                  0.017                  0.634              
   300.000                -63.081                  0.014                  0.983              
   250.000                -71.874                  0.005                  1.000              
   200.000                -69.267                  0.001                  0.111              
   150.000                -70.508                  0.001                  0.097              
   100.000                -71.287                  0.001                  0.073              
    80.000                -70.779                  0.001                  0.055              
    60.000                -67.611                  0.001                  0.026              
    40.000                -63.416                  0.001                  0.010              
    30.000                -61.800                  0.001                  0.006              
    25.000                -62.132                  0.001                  0.005              
