  N levels =   24          CBMF=    19.581     SST=    9.08 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.100       3.785958     0.048    0.00       1.059
    950.0     2.011       3.601214     0.051    0.00       1.371
    900.0    -1.701       2.735808     0.053    0.00       1.396
    850.0    -5.137       1.882849     0.056    0.00       1.476
    800.0    -8.604       1.212358     0.057    0.00       1.605
    750.0   -12.189       0.717269     0.059    0.00       1.594
    700.0   -16.064       0.415219     0.060    0.00       1.459
    650.0   -20.388       0.249585     0.061    0.00       1.290
    600.0   -25.196       0.149406     0.063    0.00       1.085
    550.0   -30.571       0.088135     0.066    0.00       0.874
    500.0   -36.656       0.072648     0.069    0.00       0.768
    450.0   -43.475       0.075914     0.073    0.00       0.759
    400.0   -50.859       0.048332     0.077    0.00       0.631
    350.0   -58.958       0.019058     0.085    0.00       0.500
    300.0   -67.797       0.007517     0.096    0.00       0.268
    250.0   -73.818       0.003645     0.117    0.00       0.070
    200.0   -72.123       0.001000     0.153    0.00       0.025
    150.0   -73.123       0.001000     0.202    0.00      -0.000
    100.0   -72.380       0.001000     0.405    0.00      -0.004
     80.0   -69.913       0.001000     0.755    0.00      -0.016
     60.0   -63.552       0.001000     2.042    0.00      -0.048
     40.0   -55.030       0.001000     5.238    0.00      -0.091
     30.0   -48.700       0.001000     8.440    0.00      -0.122
     25.0   -37.563       0.001000    10.124    0.00      -0.178
