  N levels =   24          CBMF=    20.248     SST=    8.41 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.373       3.577627     0.048    0.00       0.981
    950.0     1.287       3.401918     0.051    0.00       1.336
    900.0    -2.488       2.589197     0.053    0.00       1.383
    850.0    -6.015       1.798065     0.056    0.00       1.485
    800.0    -9.609       1.142593     0.057    0.00       1.615
    750.0   -13.285       0.580607     0.059    0.00       1.592
    700.0   -17.118       0.253316     0.060    0.00       1.449
    650.0   -21.445       0.114223     0.061    0.00       1.276
    600.0   -26.285       0.056023     0.063    0.00       1.058
    550.0   -31.699       0.032836     0.066    0.00       0.823
    500.0   -37.695       0.023170     0.069    0.00       0.690
    450.0   -44.287       0.018797     0.073    0.00       0.680
    400.0   -51.540       0.014306     0.077    0.00       0.524
    350.0   -59.644       0.012794     0.085    0.00       0.445
    300.0   -68.633       0.006563     0.096    0.00       0.170
    250.0   -74.074       0.003506     0.117    0.00       0.034
    200.0   -72.706       0.001000     0.153    0.00       0.008
    150.0   -73.714       0.001000     0.202    0.00       0.002
    100.0   -72.829       0.001000     0.405    0.00      -0.001
     80.0   -70.281       0.001000     0.755    0.00      -0.009
     60.0   -63.868       0.001000     2.042    0.00      -0.031
     40.0   -55.272       0.001000     5.238    0.00      -0.059
     30.0   -48.856       0.001000     8.440    0.00      -0.081
     25.0   -37.524       0.001000    10.124    0.00      -0.119
