 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.373                  3.578                  0.638              
   950.000                  1.287                  3.402                  0.806              
   900.000                 -2.488                  2.589                  0.751              
   850.000                 -6.015                  1.798                  0.678              
   800.000                 -9.609                  1.143                  0.557              
   750.000                -13.285                  0.581                  0.408              
   700.000                -17.118                  0.253                  0.292              
   650.000                -21.445                  0.114                  0.228              
   600.000                -26.285                  0.056                  0.196              
   550.000                -31.699                  0.033                  0.189              
   500.000                -37.695                  0.023                  0.234              
   450.000                -44.287                  0.019                  0.412              
   400.000                -51.540                  0.014                  0.704              
   350.000                -59.644                  0.013                  0.776              
   300.000                -68.633                  0.007                  1.003              
   250.000                -74.074                  0.004                  0.999              
   200.000                -72.706                  0.001                  0.182              
   150.000                -73.714                  0.001                  0.155              
   100.000                -72.829                  0.001                  0.096              
    80.000                -70.281                  0.001                  0.056              
    60.000                -63.868                  0.001                  0.019              
    40.000                -55.272                  0.001                  0.005              
    30.000                -48.856                  0.001                  0.002              
    25.000                -37.524                  0.001                  0.000              
