 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.664                  3.684                  0.709              
   950.000                  1.582                  3.506                  0.886              
   900.000                 -2.103                  2.679                  0.762              
   850.000                 -5.553                  1.849                  0.704              
   800.000                 -9.108                  1.212                  0.613              
   750.000                -12.821                  0.698                  0.507              
   700.000                -16.735                  0.358                  0.422              
   650.000                -21.087                  0.179                  0.358              
   600.000                -25.970                  0.094                  0.312              
   550.000                -31.430                  0.056                  0.292              
   500.000                -37.454                  0.038                  0.316              
   450.000                -44.020                  0.027                  0.417              
   400.000                -51.234                  0.018                  0.538              
   350.000                -59.302                  0.014                  0.600              
   300.000                -68.220                  0.007                  0.747              
   250.000                -73.768                  0.004                  0.882              
   200.000                -71.122                  0.001                  0.420              
   150.000                -71.467                  0.001                  0.240              
   100.000                -69.976                  0.001                  0.058              
    80.000                -66.857                  0.001                  0.028              
    60.000                -59.511                  0.001                  0.009              
    40.000                -49.654                  0.001                  0.002              
    30.000                -41.813                  0.001                  0.001              
    25.000                -26.245                  0.001                  0.000              
