 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.416                  3.295                  0.723              
   950.000                  0.331                  3.120                  0.899              
   900.000                 -3.490                  2.299                  0.783              
   850.000                 -7.011                  1.571                  0.734              
   800.000                -10.582                  1.004                  0.661              
   750.000                -14.279                  0.583                  0.574              
   700.000                -18.279                  0.317                  0.505              
   650.000                -22.656                  0.152                  0.455              
   600.000                -27.485                  0.094                  0.420              
   550.000                -32.860                  0.041                  0.401              
   500.000                -38.815                  0.026                  0.413              
   450.000                -45.536                  0.025                  0.484              
   400.000                -52.936                  0.021                  0.587              
   350.000                -61.074                  0.016                  0.657              
   300.000                -69.879                  0.006                  0.750              
   250.000                -74.149                  0.003                  0.795              
   200.000                -72.040                  0.001                  0.414              
   150.000                -72.465                  0.001                  0.358              
   100.000                -70.857                  0.001                  0.249              
    80.000                -67.634                  0.001                  0.036              
    60.000                -60.129                  0.001                  0.007              
    40.000                -50.129                  0.001                  0.002              
    30.000                -42.108                  0.001                  0.001              
    25.000                -26.173                  0.001                  0.000              
