 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.338                  3.585                  0.702              
   950.000                  1.250                  3.410                  0.878              
   900.000                 -2.536                  2.608                  0.759              
   850.000                 -6.085                  1.824                  0.698              
   800.000                 -9.673                  1.114                  0.604              
   750.000                -13.249                  0.543                  0.493              
   700.000                -17.092                  0.237                  0.404              
   650.000                -21.390                  0.104                  0.341              
   600.000                -26.196                  0.051                  0.297              
   550.000                -31.575                  0.030                  0.278              
   500.000                -37.550                  0.022                  0.305              
   450.000                -44.149                  0.020                  0.412              
   400.000                -51.436                  0.018                  0.548              
   350.000                -59.616                  0.017                  0.611              
   300.000                -68.586                  0.007                  0.778              
   250.000                -73.839                  0.004                  0.909              
   200.000                -71.365                  0.001                  0.425              
   150.000                -71.729                  0.001                  0.212              
   100.000                -70.216                  0.001                  0.051              
    80.000                -67.064                  0.001                  0.028              
    60.000                -59.680                  0.001                  0.009              
    40.000                -49.773                  0.001                  0.002              
    30.000                -41.881                  0.001                  0.001              
    25.000                -26.229                  0.001                  0.000              
