 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.615                  3.649                  0.676              
   950.000                  1.525                  3.468                  0.850              
   900.000                 -2.255                  2.623                  0.744              
   850.000                 -5.786                  1.850                  0.682              
   800.000                 -9.307                  1.183                  0.579              
   750.000                -12.885                  0.617                  0.450              
   700.000                -16.683                  0.347                  0.344              
   650.000                -21.071                  0.206                  0.270              
   600.000                -25.836                  0.106                  0.226              
   550.000                -31.127                  0.073                  0.215              
   500.000                -37.125                  0.047                  0.259              
   450.000                -43.877                  0.070                  0.411              
   400.000                -51.328                  0.088                  0.623              
   350.000                -59.498                  0.018                  0.751              
   300.000                -68.251                  0.007                  0.988              
   250.000                -73.824                  0.004                  1.014              
   200.000                -71.356                  0.001                  0.159              
   150.000                -71.849                  0.001                  0.127              
   100.000                -70.398                  0.001                  0.068              
    80.000                -67.193                  0.001                  0.039              
    60.000                -59.697                  0.001                  0.013              
    40.000                -49.763                  0.001                  0.003              
    30.000                -41.859                  0.001                  0.001              
    25.000                -26.234                  0.001                  0.000              
