 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.045                  3.004                  0.661              
   950.000                 -1.053                  2.844                  0.835              
   900.000                 -4.830                  2.025                  0.742              
   850.000                 -8.378                  1.353                  0.662              
   800.000                -12.031                  0.860                  0.559              
   750.000                -15.834                  0.472                  0.433              
   700.000                -19.864                  0.221                  0.330              
   650.000                -24.256                  0.110                  0.263              
   600.000                -29.134                  0.062                  0.221              
   550.000                -34.537                  0.025                  0.190              
   500.000                -40.575                  0.019                  0.218              
   450.000                -47.243                  0.016                  0.319              
   400.000                -54.562                  0.014                  0.487              
   350.000                -62.654                  0.014                  0.787              
   300.000                -71.244                  0.004                  0.889              
   250.000                -74.939                  0.003                  0.954              
   200.000                -73.558                  0.001                  0.307              
   150.000                -74.110                  0.001                  0.182              
   100.000                -72.250                  0.001                  0.064              
    80.000                -68.779                  0.001                  0.033              
    60.000                -61.030                  0.001                  0.010              
    40.000                -50.743                  0.001                  0.002              
    30.000                -42.478                  0.001                  0.001              
    25.000                -26.082                  0.001                  0.000              
