  N levels =   24          CBMF=    17.521     SST=   11.89 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.946       4.754012     0.048    0.00       1.744
    950.0     4.841       4.581892     0.051    0.00       1.384
    900.0     1.333       3.461917     0.053    0.00       1.690
    850.0    -2.337       2.678826     0.056    0.00       1.593
    800.0    -5.708       1.685794     0.057    0.00       1.663
    750.0    -9.015       0.940526     0.059    0.00       1.684
    700.0   -12.677       0.503276     0.060    0.00       1.678
    650.0   -16.710       0.262824     0.061    0.00       1.640
    600.0   -21.232       0.142793     0.063    0.00       1.579
    550.0   -26.375       0.096616     0.066    0.00       1.525
    500.0   -32.289       0.080848     0.069    0.00       1.550
    450.0   -39.123       0.151501     0.073    0.00       1.653
    400.0   -46.696       0.132879     0.077    0.00       1.697
    350.0   -55.028       0.033705     0.085    0.00       1.656
    300.0   -64.098       0.012736     0.096    0.00       1.454
    250.0   -72.112       0.004740     0.117    0.00       1.269
    200.0   -68.846       0.001000     0.153    0.00       0.866
    150.0   -69.048       0.001000     0.202    0.00       0.551
    100.0   -67.665       0.001000     0.405    0.00       0.127
     80.0   -64.758       0.001000     0.755    0.00      -0.027
     60.0   -57.701       0.001000     2.042    0.00      -0.052
     40.0   -48.272       0.001000     5.238    0.00      -0.083
     30.0   -40.936       0.001000     8.440    0.00      -0.107
     25.0   -26.475       0.001000    10.124    0.00      -0.155
