  N levels =   24          CBMF=    17.186     SST=   12.11 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     9.225       4.805655     0.048    0.00       1.049
    950.0     5.119       4.630377     0.051    0.00       1.300
    900.0     1.612       3.485604     0.053    0.00       1.305
    850.0    -1.989       2.619036     0.056    0.00       1.391
    800.0    -5.289       1.636230     0.057    0.00       1.563
    750.0    -8.548       0.898860     0.059    0.00       1.606
    700.0   -12.103       0.525573     0.060    0.00       1.528
    650.0   -16.161       0.334589     0.061    0.00       1.364
    600.0   -20.811       0.224754     0.063    0.00       1.158
    550.0   -26.098       0.140922     0.066    0.00       0.928
    500.0   -32.159       0.112061     0.069    0.00       0.796
    450.0   -39.100       0.112207     0.073    0.00       0.779
    400.0   -46.596       0.065454     0.077    0.00       0.735
    350.0   -54.819       0.030608     0.085    0.00       0.535
    300.0   -64.010       0.012793     0.096    0.00       0.389
    250.0   -72.345       0.004558     0.117    0.00       0.045
    200.0   -69.832       0.001000     0.153    0.00       0.016
    150.0   -71.054       0.001000     0.202    0.00      -0.005
    100.0   -71.687       0.001000     0.405    0.00      -0.004
     80.0   -70.972       0.001000     0.755    0.00      -0.006
     60.0   -67.416       0.001000     2.042    0.00      -0.014
     40.0   -62.619       0.001000     5.238    0.00      -0.026
     30.0   -60.359       0.001000     8.440    0.00      -0.032
     25.0   -59.252       0.001000    10.124    0.00      -0.035
