  N levels =   24          CBMF=    13.847     SST=   16.27 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    13.439       6.833650     0.048    0.00       1.733
    950.0     9.307       6.622712     0.051    0.00       1.777
    900.0     6.308       4.854454     0.053    0.00       1.726
    850.0     2.884       3.762698     0.056    0.00       1.555
    800.0    -0.536       2.742984     0.057    0.00       1.523
    750.0    -3.536       1.716202     0.059    0.00       1.521
    700.0    -6.821       1.039421     0.060    0.00       1.534
    650.0   -10.465       0.604483     0.061    0.00       1.511
    600.0   -14.657       0.357187     0.063    0.00       1.441
    550.0   -19.579       0.230620     0.066    0.00       1.361
    500.0   -25.382       0.190915     0.069    0.00       1.338
    450.0   -32.132       0.199787     0.073    0.00       1.425
    400.0   -39.621       0.113112     0.077    0.00       1.373
    350.0   -47.906       0.080286     0.085    0.00       1.220
    300.0   -57.260       0.025360     0.096    0.00       0.961
    250.0   -67.820       0.008913     0.117    0.00       0.713
    200.0   -69.106       0.001000     0.153    0.00       0.237
    150.0   -68.807       0.001000     0.202    0.00       0.046
    100.0   -67.772       0.001000     0.405    0.00      -0.054
     80.0   -65.139       0.001000     0.755    0.00      -0.080
     60.0   -57.606       0.001000     2.042    0.00      -0.155
     40.0   -47.719       0.001000     5.238    0.00      -0.254
     30.0   -40.394       0.001000     8.440    0.00      -0.328
     25.0   -26.562       0.001000    10.124    0.00      -0.466
