 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 14.434                  7.278                  0.698              
   950.000                 10.295                  7.066                  0.873              
   900.000                  7.360                  5.193                  0.740              
   850.000                  4.037                  3.934                  0.678              
   800.000                  0.751                  2.782                  0.585              
   750.000                 -2.558                  1.868                  0.494              
   700.000                 -5.753                  1.143                  0.368              
   650.000                 -9.246                  0.676                  0.268              
   600.000                -13.279                  0.414                  0.201              
   550.000                -18.114                  0.285                  0.170              
   500.000                -23.912                  0.216                  0.180              
   450.000                -30.598                  0.154                  0.247              
   400.000                -38.041                  0.114                  0.413              
   350.000                -46.327                  0.069                  0.691              
   300.000                -55.740                  0.036                  0.821              
   250.000                -66.256                  0.011                  0.998              
   200.000                -62.286                  0.001                  0.052              
   150.000                -63.811                  0.001                  0.043              
   100.000                -65.873                  0.001                  0.037              
    80.000                -66.603                  0.001                  0.032              
    60.000                -65.470                  0.001                  0.020              
    40.000                -64.933                  0.001                  0.012              
    30.000                -67.682                  0.001                  0.013              
    25.000                -77.306                  0.001                  0.047              
