  N levels =   24          CBMF=    12.909     SST=   17.12 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    14.434       7.277936     0.048    0.00       1.168
    950.0    10.295       7.065651     0.051    0.00       1.239
    900.0     7.360       5.193440     0.053    0.00       1.222
    850.0     4.037       3.934148     0.056    0.00       1.202
    800.0     0.751       2.782284     0.057    0.00       1.309
    750.0    -2.558       1.867788     0.059    0.00       1.450
    700.0    -5.753       1.143033     0.060    0.00       1.548
    650.0    -9.246       0.675960     0.061    0.00       1.497
    600.0   -13.279       0.414347     0.063    0.00       1.339
    550.0   -18.114       0.284816     0.066    0.00       1.134
    500.0   -23.912       0.215997     0.069    0.00       0.954
    450.0   -30.598       0.153664     0.073    0.00       0.881
    400.0   -38.041       0.113685     0.077    0.00       0.844
    350.0   -46.327       0.069174     0.085    0.00       0.667
    300.0   -55.740       0.035712     0.096    0.00       0.561
    250.0   -66.256       0.011172     0.117    0.00       0.147
    200.0   -62.286       0.001000     0.153    0.00      -0.005
    150.0   -63.811       0.001000     0.202    0.00      -0.012
    100.0   -65.873       0.001000     0.405    0.00      -0.009
     80.0   -66.603       0.001000     0.755    0.00      -0.008
     60.0   -65.470       0.001000     2.042    0.00      -0.010
     40.0   -64.933       0.001000     5.238    0.00      -0.011
     30.0   -67.682       0.001000     8.440    0.00      -0.007
     25.0   -77.306       0.001000    10.124    0.00       0.007
