 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.092                  4.120                  0.683              
   950.000                  3.003                  3.930                  0.857              
   900.000                 -0.601                  3.047                  0.738              
   850.000                 -3.960                  2.113                  0.684              
   800.000                 -7.379                  1.397                  0.581              
   750.000                -10.961                  0.880                  0.452              
   700.000                -14.848                  0.530                  0.344              
   650.000                -19.115                  0.290                  0.266              
   600.000                -23.830                  0.161                  0.219              
   550.000                -29.214                  0.100                  0.205              
   500.000                -35.373                  0.086                  0.244              
   450.000                -42.147                  0.068                  0.388              
   400.000                -49.495                  0.037                  0.591              
   350.000                -57.608                  0.019                  0.700              
   300.000                -66.616                  0.009                  0.976              
   250.000                -73.343                  0.004                  1.013              
   200.000                -70.992                  0.001                  0.165              
   150.000                -71.914                  0.001                  0.127              
   100.000                -71.342                  0.001                  0.074              
    80.000                -69.028                  0.001                  0.046              
    60.000                -62.832                  0.001                  0.017              
    40.000                -54.518                  0.001                  0.005              
    30.000                -48.397                  0.001                  0.002              
    25.000                -37.637                  0.001                  0.001              
