 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.002                  2.991                  0.646              
   950.000                 -1.096                  2.832                  0.821              
   900.000                 -4.878                  2.011                  0.734              
   850.000                 -8.428                  1.341                  0.646              
   800.000                -12.077                  0.850                  0.540              
   750.000                -15.871                  0.487                  0.409              
   700.000                -19.942                  0.236                  0.300              
   650.000                -24.355                  0.109                  0.232              
   600.000                -29.207                  0.055                  0.192              
   550.000                -34.601                  0.025                  0.158              
   500.000                -40.647                  0.020                  0.189              
   450.000                -47.313                  0.017                  0.290              
   400.000                -54.628                  0.014                  0.470              
   350.000                -62.715                  0.013                  0.857              
   300.000                -71.299                  0.004                  0.936              
   250.000                -74.965                  0.003                  0.978              
   200.000                -73.590                  0.001                  0.263              
   150.000                -74.144                  0.001                  0.161              
   100.000                -72.275                  0.001                  0.072              
    80.000                -68.800                  0.001                  0.036              
    60.000                -61.048                  0.001                  0.010              
    40.000                -50.758                  0.001                  0.002              
    30.000                -42.488                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
