  N levels =   24          CBMF=    16.980     SST=   12.05 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     9.170       4.787069     0.048    0.00       1.030
    950.0     5.063       4.624630     0.051    0.00       1.289
    900.0     1.554       3.538644     0.053    0.00       1.299
    850.0    -2.129       2.741305     0.056    0.00       1.394
    800.0    -5.534       1.724987     0.057    0.00       1.570
    750.0    -8.851       0.900764     0.059    0.00       1.608
    700.0   -12.531       0.442145     0.060    0.00       1.525
    650.0   -16.570       0.200904     0.061    0.00       1.360
    600.0   -21.087       0.089286     0.063    0.00       1.157
    550.0   -26.223       0.043950     0.066    0.00       0.921
    500.0   -32.098       0.030419     0.069    0.00       0.785
    450.0   -38.771       0.043632     0.073    0.00       0.764
    400.0   -46.281       0.107592     0.077    0.00       0.707
    350.0   -54.657       0.034080     0.085    0.00       0.520
    300.0   -63.901       0.013112     0.096    0.00       0.365
    250.0   -72.374       0.004545     0.117    0.00       0.031
    200.0   -69.916       0.001000     0.153    0.00       0.013
    150.0   -71.136       0.001000     0.202    0.00      -0.004
    100.0   -71.753       0.001000     0.405    0.00      -0.003
     80.0   -71.024       0.001000     0.755    0.00      -0.004
     60.0   -67.455       0.001000     2.042    0.00      -0.011
     40.0   -62.646       0.001000     5.238    0.00      -0.021
     30.0   -60.375       0.001000     8.440    0.00      -0.025
     25.0   -59.248       0.001000    10.124    0.00      -0.029
