 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 15.493                  8.050                  0.763              
   950.000                 11.346                  7.829                  0.947              
   900.000                  8.627                  5.784                  0.778              
   850.000                  5.407                  4.531                  0.722              
   800.000                  2.135                  3.424                  0.651              
   750.000                 -1.219                  2.415                  0.585              
   700.000                 -4.320                  1.509                  0.534              
   650.000                 -7.757                  0.905                  0.487              
   600.000                -11.685                  0.533                  0.443              
   550.000                -16.327                  0.327                  0.413              
   500.000                -21.864                  0.224                  0.407              
   450.000                -28.346                  0.186                  0.435              
   400.000                -35.783                  0.184                  0.421              
   350.000                -44.150                  0.105                  0.466              
   300.000                -53.558                  0.041                  0.566              
   250.000                -64.344                  0.014                  0.826              
   200.000                -70.174                  0.002                  0.849              
   150.000                -68.945                  0.001                  0.283              
   100.000                -67.335                  0.001                  0.060              
    80.000                -64.520                  0.001                  0.039              
    60.000                -57.036                  0.001                  0.015              
    40.000                -47.233                  0.001                  0.005              
    30.000                -40.055                  0.001                  0.002              
    25.000                -26.645                  0.001                  0.001              
