 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.558                  3.144                  0.716              
   950.000                 -0.540                  2.986                  0.891              
   900.000                 -4.274                  2.145                  0.779              
   850.000                 -7.805                  1.433                  0.729              
   800.000                -11.422                  0.901                  0.656              
   750.000                -15.179                  0.499                  0.568              
   700.000                -19.170                  0.266                  0.500              
   650.000                -23.621                  0.139                  0.454              
   600.000                -28.497                  0.067                  0.424              
   550.000                -33.842                  0.028                  0.404              
   500.000                -39.870                  0.020                  0.419              
   450.000                -46.547                  0.018                  0.489              
   400.000                -53.877                  0.015                  0.594              
   350.000                -61.994                  0.015                  0.710              
   300.000                -70.637                  0.005                  0.798              
   250.000                -74.546                  0.003                  0.807              
   200.000                -72.750                  0.001                  0.410              
   150.000                -73.235                  0.001                  0.353              
   100.000                -71.528                  0.001                  0.210              
    80.000                -68.208                  0.001                  0.032              
    60.000                -60.588                  0.001                  0.007              
    40.000                -50.459                  0.001                  0.002              
    30.000                -42.314                  0.001                  0.001              
    25.000                -26.122                  0.001                  0.000              
