 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 37.971                 34.270                  0.807              
   950.000                 33.645                 33.971                  0.982              
   900.000                 32.464                 29.506                  0.847              
   850.000                 30.009                 26.727                  0.857              
   800.000                 27.715                 23.994                  0.870              
   750.000                 25.421                 21.430                  0.880              
   700.000                 23.147                 19.008                  0.897              
   650.000                 20.859                 16.701                  0.923              
   600.000                 18.487                 14.514                  0.952              
   550.000                 15.918                 12.516                  0.961              
   500.000                 13.203                 10.482                  0.966              
   450.000                 10.910                  7.770                  0.979              
   400.000                  7.446                  5.700                  1.012              
   350.000                  2.486                  4.390                  0.979              
   300.000                 -4.410                  3.564                  0.886              
   250.000                -12.756                  2.907                  0.719              
   200.000                -21.486                  0.473                  0.801              
   150.000                -36.517                  0.192                  0.660              
   100.000                -59.514                  0.067                  0.343              
    80.000                -59.102                  0.001                  0.076              
    60.000                -50.575                  0.001                  0.013              
    40.000                -42.723                  0.001                  0.004              
    30.000                -37.198                  0.001                  0.002              
    25.000                -27.180                  0.001                  0.001              
