  N levels =   24          CBMF=     7.640     SST=   39.48 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    37.971      34.269630     0.048    0.00       2.198
    950.0    33.645      33.971012     0.051    0.00      -0.701
    900.0    32.464      29.505615     0.053    0.00       0.832
    850.0    30.009      26.727165     0.056    0.00       0.794
    800.0    27.715      23.993841     0.057    0.00       1.079
    750.0    25.421      21.430330     0.059    0.00       1.362
    700.0    23.147      19.008472     0.060    0.00       1.657
    650.0    20.859      16.701290     0.061    0.00       1.982
    600.0    18.487      14.513660     0.063    0.00       2.250
    550.0    15.918      12.516366     0.066    0.00       2.519
    500.0    13.203      10.482164     0.069    0.00       2.742
    450.0    10.910       7.769694     0.073    0.00       2.970
    400.0     7.446       5.699703     0.077    0.00       3.193
    350.0     2.486       4.390218     0.085    0.00       3.025
    300.0    -4.410       3.563751     0.096    0.00       3.115
    250.0   -12.756       2.907099     0.117    0.00       2.729
    200.0   -21.486       0.473428     0.153    0.00       2.394
    150.0   -36.517       0.191596     0.202    0.00       1.242
    100.0   -59.514       0.067227     0.405    0.00       0.340
     80.0   -59.102       0.001000     0.755    0.00      -0.098
     60.0   -50.575       0.001000     2.042    0.00      -0.226
     40.0   -42.723       0.001000     5.238    0.00      -0.304
     30.0   -37.198       0.001000     8.440    0.00      -0.360
     25.0   -27.180       0.001000    10.124    0.00      -0.460
