 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.573                  4.227                  0.661              
   950.000                  3.474                  4.064                  0.831              
   900.000                 -0.133                  3.035                  0.727              
   850.000                 -3.825                  2.294                  0.684              
   800.000                 -7.280                  1.394                  0.565              
   750.000                -10.687                  0.701                  0.416              
   700.000                -14.496                  0.359                  0.301              
   650.000                -18.664                  0.171                  0.228              
   600.000                -23.309                  0.083                  0.190              
   550.000                -28.546                  0.047                  0.183              
   500.000                -34.449                  0.031                  0.225              
   450.000                -41.064                  0.024                  0.383              
   400.000                -48.461                  0.033                  0.619              
   350.000                -56.771                  0.023                  0.699              
   300.000                -65.874                  0.010                  0.994              
   250.000                -73.503                  0.004                  0.999              
   200.000                -71.251                  0.001                  0.141              
   150.000                -72.430                  0.001                  0.119              
   100.000                -72.535                  0.001                  0.085              
    80.000                -71.086                  0.001                  0.057              
    60.000                -66.241                  0.001                  0.023              
    40.000                -59.665                  0.001                  0.007              
    30.000                -55.468                  0.001                  0.003              
    25.000                -49.755                  0.001                  0.001              
